source,target,path_len,path
Bottino2024,Lee2025,2,"[""Bottino2024"", ""Lee2025""]"
Bottino2024,Wang2024,2,"[""Bottino2024"", ""Wang2024""]"
Bottino2024,Moghaddam2024,2,"[""Bottino2024"", ""Moghaddam2024""]"
Bottino2024,Abbas2025,2,"[""Bottino2024"", ""Abbas2025""]"
Bottino2024,Robinson2025,2,"[""Bottino2024"", ""Robinson2025""]"
Bjola2024,Bjola2024,1,"[""Bjola2024""]"
Vajjhala2025,Vajjhala2025,1,"[""Vajjhala2025""]"
Azad2025,Azad2025,1,"[""Azad2025""]"
Shiraishi2024,Shiraishi2024,1,"[""Shiraishi2024""]"
Lonsdale2024,Lonsdale2024,1,"[""Lonsdale2024""]"
Kanbach2023,Kanbach2023,1,"[""Kanbach2023""]"
Duy2025,Duy2025,1,"[""Duy2025""]"
Satpathy2025,Satpathy2025,1,"[""Satpathy2025""]"
Mondal2024,Mondal2024,1,"[""Mondal2024""]"
Egorova2024,Egorova2024,1,"[""Egorova2024""]"
Balasubramanian2025,Balasubramanian2025,1,"[""Balasubramanian2025""]"
Ali2023,Ali2023,1,"[""Ali2023""]"
Corts2025,Corts2025,1,"[""Corts2025""]"
AbrokwahLarbi2023,AbrokwahLarbi2023,1,"[""AbrokwahLarbi2023""]"
Putnoki2024,Putnoki2024,1,"[""Putnoki2024""]"
Qin2024,Qin2024,1,"[""Qin2024""]"
Govindaraju2025,Govindaraju2025,1,"[""Govindaraju2025""]"
Caudillo2025,Caudillo2025,1,"[""Caudillo2025""]"
Goh2025,Goh2025,1,"[""Goh2025""]"
Pasetti2025,Pasetti2025,1,"[""Pasetti2025""]"
Adirim2025,Adirim2025,1,"[""Adirim2025""]"
Correia2025,Correia2025,1,"[""Correia2025""]"
Kuzin2025,Kuzin2025,1,"[""Kuzin2025""]"
Aydogan2025,Aydogan2025,1,"[""Aydogan2025""]"
Timmons2025,Timmons2025,1,"[""Timmons2025""]"
Srivastava2025,Srivastava2025,1,"[""Srivastava2025""]"
Engelhardt2024,Engelhardt2024,1,"[""Engelhardt2024""]"
Garland2025,Garland2025,1,"[""Garland2025""]"
Quarteroni2025,Quarteroni2025,1,"[""Quarteroni2025""]"
Nichelatti2025,Nichelatti2025,1,"[""Nichelatti2025""]"
Nichelatti2025,Bottino2024,2,"[""Nichelatti2025"", ""Bottino2024""]"
Nichelatti2025,Lee2025,2,"[""Nichelatti2025"", ""Lee2025""]"
Nichelatti2025,Wang2024,2,"[""Nichelatti2025"", ""Wang2024""]"
Nichelatti2025,Moghaddam2024,2,"[""Nichelatti2025"", ""Moghaddam2024""]"
Nichelatti2025,Abbas2025,2,"[""Nichelatti2025"", ""Abbas2025""]"
Nichelatti2025,Robinson2025,2,"[""Nichelatti2025"", ""Robinson2025""]"
BaidooAnu2024,BaidooAnu2024,1,"[""BaidooAnu2024""]"
Fissore2025,Fissore2025,1,"[""Fissore2025""]"
Isteni2026,Isteni2026,1,"[""Isteni2026""]"
Hayes2024,Hayes2024,1,"[""Hayes2024""]"
Genga2025,Genga2025,1,"[""Genga2025""]"
He2024,He2024,1,"[""He2024""]"
Alsharif2025,Alsharif2025,1,"[""Alsharif2025""]"
Salehi2025,Salehi2025,1,"[""Salehi2025""]"
Ganguly2025,Ganguly2025,1,"[""Ganguly2025""]"
Rubera2025,Rubera2025,1,"[""Rubera2025""]"
Shukla2025,Shukla2025,1,"[""Shukla2025""]"
Cooper2023,Cooper2023,1,"[""Cooper2023""]"
Qamar2026,Qamar2026,1,"[""Qamar2026""]"
Darwish2024,Darwish2024,1,"[""Darwish2024""]"
Weinfurt2025,Weinfurt2025,1,"[""Weinfurt2025""]"
Krauss2024,Krauss2024,1,"[""Krauss2024""]"
Rodado2024,Rodado2024,1,"[""Rodado2024""]"
Uar2025,Uar2025,1,"[""Uar2025""]"
Rubio2024,Rubio2024,1,"[""Rubio2024""]"
Albukhari2025,Albukhari2025,1,"[""Albukhari2025""]"
Lubbe2025,Lubbe2025,1,"[""Lubbe2025""]"
Pelez2025,Pelez2025,1,"[""Pelez2025""]"
Stetson2025,Stetson2025,1,"[""Stetson2025""]"
Lal2024,Lal2024,1,"[""Lal2024""]"
Panthier2024,Panthier2024,1,"[""Panthier2024""]"
Yaseen2025,Yaseen2025,1,"[""Yaseen2025""]"
Stretton2023,Stretton2023,1,"[""Stretton2023""]"
Flitcroft2024,Flitcroft2024,1,"[""Flitcroft2024""]"
Ochoa2024,Ochoa2024,1,"[""Ochoa2024""]"
Aimara2025,Aimara2025,1,"[""Aimara2025""]"
Atkinson2024,Atkinson2024,1,"[""Atkinson2024""]"
Avello2025,Avello2025,1,"[""Avello2025""]"
Karamyshev2025,Karamyshev2025,1,"[""Karamyshev2025""]"
Alfugaha2025,Alfugaha2025,1,"[""Alfugaha2025""]"
Metakides2025,Metakides2025,1,"[""Metakides2025""]"
Pang2024,Pang2024,1,"[""Pang2024""]"
Muldoon2025,Muldoon2025,1,"[""Muldoon2025""]"
Gazzini2024,Gazzini2024,1,"[""Gazzini2024""]"
Vasiliev2025,Vasiliev2025,1,"[""Vasiliev2025""]"
Dolgikh2025,Dolgikh2025,1,"[""Dolgikh2025""]"
Adolph2025,Adolph2025,1,"[""Adolph2025""]"
Bernardis2025,Bernardis2025,1,"[""Bernardis2025""]"
Attia2025,Attia2025,1,"[""Attia2025""]"
Barrett2023,Barrett2023,1,"[""Barrett2023""]"
Ling2024,Ling2024,1,"[""Ling2024""]"
Saju2025,Saju2025,1,"[""Saju2025""]"
Vadhil2024,Vadhil2024,1,"[""Vadhil2024""]"
Reichstein2025,Reichstein2025,1,"[""Reichstein2025""]"
Bai2025,Bai2025,1,"[""Bai2025""]"
Schiewe2025,Schiewe2025,1,"[""Schiewe2025""]"
Edozie2025,Edozie2025,1,"[""Edozie2025""]"
Sampson2025,Sampson2025,1,"[""Sampson2025""]"
Oliveira2025,Oliveira2025,1,"[""Oliveira2025""]"
Cropley2025,Cropley2025,1,"[""Cropley2025""]"
Schwartz2025,Schwartz2025,1,"[""Schwartz2025""]"
Mensch2025,Mensch2025,1,"[""Mensch2025""]"
Herrera2025,Herrera2025,1,"[""Herrera2025""]"
Gregory2025,Gregory2025,1,"[""Gregory2025""]"
Gohr2025,Gohr2025,1,"[""Gohr2025""]"
Amin2024,Amin2024,1,"[""Amin2024""]"
Hua2025,Hua2025,1,"[""Hua2025""]"
Gottschling2025,Gottschling2025,1,"[""Gottschling2025""]"
Son2025,Son2025,1,"[""Son2025""]"
Topping2025,Topping2025,1,"[""Topping2025""]"
Harb2024,Harb2024,1,"[""Harb2024""]"
AlMakinah2024,AlMakinah2024,1,"[""AlMakinah2024""]"
Oria2025,Oria2025,1,"[""Oria2025""]"
Peruchini2024,Peruchini2024,1,"[""Peruchini2024""]"
Conde2024,Conde2024,1,"[""Conde2024""]"
Grzybowski2025,Grzybowski2025,1,"[""Grzybowski2025""]"
Almaaitah2025,Almaaitah2025,1,"[""Almaaitah2025""]"
Warner2025,Warner2025,1,"[""Warner2025""]"
Ramteke2024,Ramteke2024,1,"[""Ramteke2024""]"
Marriwala2026,Marriwala2026,1,"[""Marriwala2026""]"
David2025,David2025,1,"[""David2025""]"
Zhan2025,Zhan2025,1,"[""Zhan2025""]"
Radulesco2025,Radulesco2025,1,"[""Radulesco2025""]"
Moroz2024,Moroz2024,1,"[""Moroz2024""]"
Liao2025,Liao2025,1,"[""Liao2025""]"
Zgurovsky2025,Zgurovsky2025,1,"[""Zgurovsky2025""]"
Iranmanesh2024,Iranmanesh2024,1,"[""Iranmanesh2024""]"
Nicoletti2025,Nicoletti2025,1,"[""Nicoletti2025""]"
Takeuchi2025,Takeuchi2025,1,"[""Takeuchi2025""]"
Dijk2026,Dijk2026,1,"[""Dijk2026""]"
Oliveira2026,Oliveira2026,1,"[""Oliveira2026""]"
Oliveira2026,Santos2025,2,"[""Oliveira2026"", ""Santos2025""]"
Brailas2024,Brailas2024,1,"[""Brailas2024""]"
Silvestro2025,Silvestro2025,1,"[""Silvestro2025""]"
Dickey2024,Dickey2024,1,"[""Dickey2024""]"
nal2025,nal2025,1,"[""nal2025""]"
Ashruf2025,Ashruf2025,1,"[""Ashruf2025""]"
Venkataiah2025,Venkataiah2025,1,"[""Venkataiah2025""]"
Bharambe2024,Bharambe2024,1,"[""Bharambe2024""]"
Aalst2025,Aalst2025,1,"[""Aalst2025""]"
Abulkassova2025,Abulkassova2025,1,"[""Abulkassova2025""]"
Batz2025,Batz2025,1,"[""Batz2025""]"
Zidouemba2025,Zidouemba2025,1,"[""Zidouemba2025""]"
Vivian2025,Vivian2025,1,"[""Vivian2025""]"
TetteyEngmann2025,TetteyEngmann2025,1,"[""TetteyEngmann2025""]"
DOnofrio2024,DOnofrio2024,1,"[""DOnofrio2024""]"
Faroldi2024,Faroldi2024,1,"[""Faroldi2024""]"
Ramesh2025,Ramesh2025,1,"[""Ramesh2025""]"
Anjaneyulu2024,Anjaneyulu2024,1,"[""Anjaneyulu2024""]"
Zuo2024,Zuo2024,1,"[""Zuo2024""]"
Alshehade2026,Alshehade2026,1,"[""Alshehade2026""]"
Bhuyan2024,Bhuyan2024,1,"[""Bhuyan2024""]"
Fettke2025,Fettke2025,1,"[""Fettke2025""]"
Kobara2025,Kobara2025,1,"[""Kobara2025""]"
Varayil2025,Varayil2025,1,"[""Varayil2025""]"
Semenov2023,Semenov2023,1,"[""Semenov2023""]"
VeranoTacoronte2025,VeranoTacoronte2025,1,"[""VeranoTacoronte2025""]"
Lima2024,Lima2024,1,"[""Lima2024""]"
Alter2024,Alter2024,1,"[""Alter2024""]"
Xames2025,Xames2025,1,"[""Xames2025""]"
Ioanid2024,Ioanid2024,1,"[""Ioanid2024""]"
Mahale2025,Mahale2025,1,"[""Mahale2025""]"
Schlegel2025,Schlegel2025,1,"[""Schlegel2025""]"
Grebenshchikova2024,Grebenshchikova2024,1,"[""Grebenshchikova2024""]"
Ziakis2024,Ziakis2024,1,"[""Ziakis2024""]"
Beck2025,Beck2025,1,"[""Beck2025""]"
Martnez2024,Martnez2024,1,"[""Martnez2024""]"
Singh2023,Singh2023,1,"[""Singh2023""]"
Hodges2023,Hodges2023,1,"[""Hodges2023""]"
Chadha2025,Chadha2025,1,"[""Chadha2025""]"
Checketts2025,Checketts2025,1,"[""Checketts2025""]"
Kant2025,Kant2025,1,"[""Kant2025""]"
Murch2025,Murch2025,1,"[""Murch2025""]"
Dua2025,Dua2025,1,"[""Dua2025""]"
Lewis2025,Lewis2025,1,"[""Lewis2025""]"
Myhre2025,Myhre2025,1,"[""Myhre2025""]"
Malik2025,Malik2025,1,"[""Malik2025""]"
Jalloh2024,Jalloh2024,1,"[""Jalloh2024""]"
Popok2024,Popok2024,1,"[""Popok2024""]"
Sgantzos2024,Sgantzos2024,1,"[""Sgantzos2024""]"
Malja2025,Malja2025,1,"[""Malja2025""]"
Ventura2025,Ventura2025,1,"[""Ventura2025""]"
Chew2025,Chew2025,1,"[""Chew2025""]"
Kavousipour2025,Kavousipour2025,1,"[""Kavousipour2025""]"
Rani2025,Rani2025,1,"[""Rani2025""]"
Moghaddam2024,Moghaddam2024,1,"[""Moghaddam2024""]"
Moghaddam2024,Bottino2024,2,"[""Moghaddam2024"", ""Bottino2024""]"
Moghaddam2024,Nichelatti2025,2,"[""Moghaddam2024"", ""Nichelatti2025""]"
Moghaddam2024,Lee2025,2,"[""Moghaddam2024"", ""Lee2025""]"
Moghaddam2024,Wang2024,2,"[""Moghaddam2024"", ""Wang2024""]"
Moghaddam2024,Abbas2025,2,"[""Moghaddam2024"", ""Abbas2025""]"
Moghaddam2024,Robinson2025,2,"[""Moghaddam2024"", ""Robinson2025""]"
Hueso2024,Hueso2024,1,"[""Hueso2024""]"
Sehgal2025,Sehgal2025,1,"[""Sehgal2025""]"
Krueger2025,Krueger2025,1,"[""Krueger2025""]"
RamrezMontoya2024,RamrezMontoya2024,1,"[""RamrezMontoya2024""]"
Petrakis2025,Petrakis2025,1,"[""Petrakis2025""]"
Cascella2023,Cascella2023,1,"[""Cascella2023""]"
Ferreira2025,Ferreira2025,1,"[""Ferreira2025""]"
Santos2025,Santos2025,1,"[""Santos2025""]"
Santos2025,Oliveira2026,2,"[""Santos2025"", ""Oliveira2026""]"
Nelu2024,Nelu2024,1,"[""Nelu2024""]"
Barthelme2024,Barthelme2024,1,"[""Barthelme2024""]"
EmmertStreib2024,EmmertStreib2024,1,"[""EmmertStreib2024""]"
Aksinina2025,Aksinina2025,1,"[""Aksinina2025""]"
Lehto2025,Lehto2025,1,"[""Lehto2025""]"
Varghese2024,Varghese2024,1,"[""Varghese2024""]"
AlDaghstany2025,AlDaghstany2025,1,"[""AlDaghstany2025""]"
Nogueira2024,Nogueira2024,1,"[""Nogueira2024""]"
Baucon2024,Baucon2024,1,"[""Baucon2024""]"
Cesaro2025,Cesaro2025,1,"[""Cesaro2025""]"
Chein2024,Chein2024,1,"[""Chein2024""]"
Rubinstein2025,Rubinstein2025,1,"[""Rubinstein2025""]"
Raman2025,Raman2025,1,"[""Raman2025""]"
Giuntella2025,Giuntella2025,1,"[""Giuntella2025""]"
Mundinger2025,Mundinger2025,1,"[""Mundinger2025""]"
Qin2025,Qin2025,1,"[""Qin2025""]"
Sutanto2025,Sutanto2025,1,"[""Sutanto2025""]"
Ambrosini2024,Ambrosini2024,1,"[""Ambrosini2024""]"
Tokuyasu2025,Tokuyasu2025,1,"[""Tokuyasu2025""]"
Herrie2024,Herrie2024,1,"[""Herrie2024""]"
Jaboob2024,Jaboob2024,1,"[""Jaboob2024""]"
Wellbrock2025,Wellbrock2025,1,"[""Wellbrock2025""]"
Mu2025,Mu2025,1,"[""Mu2025""]"
Far2024,Far2024,1,"[""Far2024""]"
Islam2025,Islam2025,1,"[""Islam2025""]"
Licht2024,Licht2024,1,"[""Licht2024""]"
Abarna2025,Abarna2025,1,"[""Abarna2025""]"
Bischoff2025,Bischoff2025,1,"[""Bischoff2025""]"
Marsoof2025,Marsoof2025,1,"[""Marsoof2025""]"
Krilaviius2025,Krilaviius2025,1,"[""Krilaviius2025""]"
Sebastian2024,Sebastian2024,1,"[""Sebastian2024""]"
Hunter2025,Hunter2025,1,"[""Hunter2025""]"
Wei2025,Wei2025,1,"[""Wei2025""]"
MoroVisconti2025,MoroVisconti2025,1,"[""MoroVisconti2025""]"
Munshi2025,Munshi2025,1,"[""Munshi2025""]"
Erdemir2025,Erdemir2025,1,"[""Erdemir2025""]"
Farhad2024,Farhad2024,1,"[""Farhad2024""]"
Finzel2025,Finzel2025,1,"[""Finzel2025""]"
Cheng2026,Cheng2026,1,"[""Cheng2026""]"
Kang2025,Kang2025,1,"[""Kang2025""]"
Kotkondawar2025,Kotkondawar2025,1,"[""Kotkondawar2025""]"
Pairolero2025,Pairolero2025,1,"[""Pairolero2025""]"
CampsValls2025,CampsValls2025,1,"[""CampsValls2025""]"
AlSagri2024,AlSagri2024,1,"[""AlSagri2024""]"
ajczak2024,ajczak2024,1,"[""ajczak2024""]"
Ding2024,Ding2024,1,"[""Ding2024""]"
Luong2024,Luong2024,1,"[""Luong2024""]"
Medina2025,Medina2025,1,"[""Medina2025""]"
Gokce2024,Gokce2024,1,"[""Gokce2024""]"
Bhattacharyya2025,Bhattacharyya2025,1,"[""Bhattacharyya2025""]"
Bellini2024,Bellini2024,1,"[""Bellini2024""]"
Peles2024,Peles2024,1,"[""Peles2024""]"
Orwat2024,Orwat2024,1,"[""Orwat2024""]"
Fountzilas2025,Fountzilas2025,1,"[""Fountzilas2025""]"
Erdat2025,Erdat2025,1,"[""Erdat2025""]"
Dutta2025,Dutta2025,1,"[""Dutta2025""]"
Jiang2024,Jiang2024,1,"[""Jiang2024""]"
Durmu2024,Durmu2024,1,"[""Durmu2024""]"
Dadaboyev2025,Dadaboyev2025,1,"[""Dadaboyev2025""]"
Sundararajan2025,Sundararajan2025,1,"[""Sundararajan2025""]"
Vishwas2025,Vishwas2025,1,"[""Vishwas2025""]"
Quarin2025,Quarin2025,1,"[""Quarin2025""]"
Hao2025,Hao2025,1,"[""Hao2025""]"
Wells2025,Wells2025,1,"[""Wells2025""]"
Mabirizi2025,Mabirizi2025,1,"[""Mabirizi2025""]"
Winter2025,Winter2025,1,"[""Winter2025""]"
Cibotaru2024,Cibotaru2024,1,"[""Cibotaru2024""]"
Terry2025,Terry2025,1,"[""Terry2025""]"
Zemtsov2024,Zemtsov2024,1,"[""Zemtsov2024""]"
Suchikova2025,Suchikova2025,1,"[""Suchikova2025""]"
Khan2024,Khan2024,1,"[""Khan2024""]"
OspinaGmez2025,OspinaGmez2025,1,"[""OspinaGmez2025""]"
Lewis2024,Lewis2024,1,"[""Lewis2024""]"
East2025,East2025,1,"[""East2025""]"
Raymond2025,Raymond2025,1,"[""Raymond2025""]"
Cordeiro2024,Cordeiro2024,1,"[""Cordeiro2024""]"
Petricini2024,Petricini2024,1,"[""Petricini2024""]"
Dakshinamoorthy2025,Dakshinamoorthy2025,1,"[""Dakshinamoorthy2025""]"
Bashkami2024,Bashkami2024,1,"[""Bashkami2024""]"
Rosli2025,Rosli2025,1,"[""Rosli2025""]"
Wirtz2024,Wirtz2024,1,"[""Wirtz2024""]"
Koker2024,Koker2024,1,"[""Koker2024""]"
Nikolaev2025,Nikolaev2025,1,"[""Nikolaev2025""]"
Cash2025,Cash2025,1,"[""Cash2025""]"
Amponsah2024,Amponsah2024,1,"[""Amponsah2024""]"
Regondi2025,Regondi2025,1,"[""Regondi2025""]"
MillanVargas2025,MillanVargas2025,1,"[""MillanVargas2025""]"
Brindha2025,Brindha2025,1,"[""Brindha2025""]"
Liso2024,Liso2024,1,"[""Liso2024""]"
Bergquist2025,Bergquist2025,1,"[""Bergquist2025""]"
Taulli2025,Taulli2025,1,"[""Taulli2025""]"
SmithMutegi2025,SmithMutegi2025,1,"[""SmithMutegi2025""]"
Kves2024,Kves2024,1,"[""Kves2024""]"
Filho2025,Filho2025,1,"[""Filho2025""]"
Shkolyar2024,Shkolyar2024,1,"[""Shkolyar2024""]"
Teoman2024,Teoman2024,1,"[""Teoman2024""]"
Kudeli2025,Kudeli2025,1,"[""Kudeli2025""]"
Omar2025,Omar2025,1,"[""Omar2025""]"
Arab2025,Arab2025,1,"[""Arab2025""]"
Dring2024,Dring2024,1,"[""Dring2024""]"
Gordienko2025,Gordienko2025,1,"[""Gordienko2025""]"
Malmio2024,Malmio2024,1,"[""Malmio2024""]"
Mahmood2024,Mahmood2024,1,"[""Mahmood2024""]"
Darnell2024,Darnell2024,1,"[""Darnell2024""]"
Chun2025,Chun2025,1,"[""Chun2025""]"
Chatterjee2024,Chatterjee2024,1,"[""Chatterjee2024""]"
Chudaeva2025,Chudaeva2025,1,"[""Chudaeva2025""]"
Lam2025,Lam2025,1,"[""Lam2025""]"
Shorin2023,Shorin2023,1,"[""Shorin2023""]"
Rath2024,Rath2024,1,"[""Rath2024""]"
Ao2025,Ao2025,1,"[""Ao2025""]"
Anibal2025,Anibal2025,1,"[""Anibal2025""]"
Frling2024,Frling2024,1,"[""Frling2024""]"
GarcaReyes2025,GarcaReyes2025,1,"[""GarcaReyes2025""]"
Chigozie2025,Chigozie2025,1,"[""Chigozie2025""]"
Ozili2025,Ozili2025,1,"[""Ozili2025""]"
Aghaei2025,Aghaei2025,1,"[""Aghaei2025""]"
Bobier2025,Bobier2025,1,"[""Bobier2025""]"
Rozhkova2025,Rozhkova2025,1,"[""Rozhkova2025""]"
Etemad2025,Etemad2025,1,"[""Etemad2025""]"
Zeleneva2025,Zeleneva2025,1,"[""Zeleneva2025""]"
Papuc2024,Papuc2024,1,"[""Papuc2024""]"
Ezegwu2025,Ezegwu2025,1,"[""Ezegwu2025""]"
Bikkasani2024,Bikkasani2024,1,"[""Bikkasani2024""]"
TorresMartnez2025,TorresMartnez2025,1,"[""TorresMartnez2025""]"
Afoma2025,Afoma2025,1,"[""Afoma2025""]"
Sakamoto2025,Sakamoto2025,1,"[""Sakamoto2025""]"
Jang2025,Jang2025,1,"[""Jang2025""]"
Cao2024,Cao2024,1,"[""Cao2024""]"
BaraybarFernndez2025,BaraybarFernndez2025,1,"[""BaraybarFernndez2025""]"
Takita2025,Takita2025,1,"[""Takita2025""]"
Vassileva2025,Vassileva2025,1,"[""Vassileva2025""]"
Schmidl2025,Schmidl2025,1,"[""Schmidl2025""]"
Wild2025,Wild2025,1,"[""Wild2025""]"
Foltean2025,Foltean2025,1,"[""Foltean2025""]"
Chaput2025,Chaput2025,1,"[""Chaput2025""]"
Ishola2025,Ishola2025,1,"[""Ishola2025""]"
Sreemathy2024,Sreemathy2024,1,"[""Sreemathy2024""]"
Teodoro2025,Teodoro2025,1,"[""Teodoro2025""]"
Gustrowsky2024,Gustrowsky2024,1,"[""Gustrowsky2024""]"
Mutambara2025,Mutambara2025,1,"[""Mutambara2025""]"
Mutambara2025,Gupta2025,2,"[""Mutambara2025"", ""Gupta2025""]"
Mutambara2025,Cheng2025,2,"[""Mutambara2025"", ""Cheng2025""]"
Mutambara2025,Papajorgji2025,2,"[""Mutambara2025"", ""Papajorgji2025""]"
Mutambara2025,Sanmugam2025,3,"[""Mutambara2025"", ""Gupta2025"", ""Sanmugam2025""]"
Bouiti2025,Bouiti2025,1,"[""Bouiti2025""]"
Alhaif2025,Alhaif2025,1,"[""Alhaif2025""]"
Jang2024,Jang2024,1,"[""Jang2024""]"
Ricon2025,Ricon2025,1,"[""Ricon2025""]"
Bloor2025,Bloor2025,1,"[""Bloor2025""]"
MaldonadoCanca2024,MaldonadoCanca2024,1,"[""MaldonadoCanca2024""]"
Bindra2023,Bindra2023,1,"[""Bindra2023""]"
Jani2025,Jani2025,1,"[""Jani2025""]"
PerezLopez2024,PerezLopez2024,1,"[""PerezLopez2024""]"
Houssein2025,Houssein2025,1,"[""Houssein2025""]"
Terziyan2025,Terziyan2025,1,"[""Terziyan2025""]"
Arrooqi2025,Arrooqi2025,1,"[""Arrooqi2025""]"
Kse2025,Kse2025,1,"[""Kse2025""]"
Haber2025,Haber2025,1,"[""Haber2025""]"
Kaur2025,Kaur2025,1,"[""Kaur2025""]"
Bhattacharjee2025,Bhattacharjee2025,1,"[""Bhattacharjee2025""]"
Sideri2025,Sideri2025,1,"[""Sideri2025""]"
Pollock2025,Pollock2025,1,"[""Pollock2025""]"
Martagan2025,Martagan2025,1,"[""Martagan2025""]"
Shang2024,Shang2024,1,"[""Shang2024""]"
Uriarte2025,Uriarte2025,1,"[""Uriarte2025""]"
Elalouf2025,Elalouf2025,1,"[""Elalouf2025""]"
Samiun2025,Samiun2025,1,"[""Samiun2025""]"
Hays2024,Hays2024,1,"[""Hays2024""]"
Edler2025,Edler2025,1,"[""Edler2025""]"
Gu2023,Gu2023,1,"[""Gu2023""]"
Hicham2025,Hicham2025,1,"[""Hicham2025""]"
Rabe2024,Rabe2024,1,"[""Rabe2024""]"
DuezGuzmn2023,DuezGuzmn2023,1,"[""DuezGuzmn2023""]"
Bacon2024,Bacon2024,1,"[""Bacon2024""]"
Linardon2025,Linardon2025,1,"[""Linardon2025""]"
Krzywdzinski2025,Krzywdzinski2025,1,"[""Krzywdzinski2025""]"
Dinov2024,Dinov2024,1,"[""Dinov2024""]"
Yazdi2025,Yazdi2025,1,"[""Yazdi2025""]"
Dewaker2025,Dewaker2025,1,"[""Dewaker2025""]"
Sood2024,Sood2024,1,"[""Sood2024""]"
Waisberg2024,Waisberg2024,1,"[""Waisberg2024""]"
Abdulmuhsin2025,Abdulmuhsin2025,1,"[""Abdulmuhsin2025""]"
RodriguezFernandez2025,RodriguezFernandez2025,1,"[""RodriguezFernandez2025""]"
Hanassab2024,Hanassab2024,1,"[""Hanassab2024""]"
Vasimalla2026,Vasimalla2026,1,"[""Vasimalla2026""]"
Tran2024,Tran2024,1,"[""Tran2024""]"
Hui2024,Hui2024,1,"[""Hui2024""]"
Shakhovska2025,Shakhovska2025,1,"[""Shakhovska2025""]"
Teodosio2025,Teodosio2025,1,"[""Teodosio2025""]"
Cochrane2025,Cochrane2025,1,"[""Cochrane2025""]"
Vanderheiden2025,Vanderheiden2025,1,"[""Vanderheiden2025""]"
AcostaEnriquez2025,AcostaEnriquez2025,1,"[""AcostaEnriquez2025""]"
dAngella2025,dAngella2025,1,"[""dAngella2025""]"
Elmholdt2025,Elmholdt2025,1,"[""Elmholdt2025""]"
Marshall2025,Marshall2025,1,"[""Marshall2025""]"
Mycka2024,Mycka2024,1,"[""Mycka2024""]"
Patil2025,Patil2025,1,"[""Patil2025""]"
Ranjan2025,Ranjan2025,1,"[""Ranjan2025""]"
Singhal2025,Singhal2025,1,"[""Singhal2025""]"
Weiand2025,Weiand2025,1,"[""Weiand2025""]"
Samui2025,Samui2025,1,"[""Samui2025""]"
Qamar2025,Qamar2025,1,"[""Qamar2025""]"
Qamar2025,Kohnke2025,2,"[""Qamar2025"", ""Kohnke2025""]"
Dhaka2024,Dhaka2024,1,"[""Dhaka2024""]"
Gotte2025,Gotte2025,1,"[""Gotte2025""]"
Wood2025,Wood2025,1,"[""Wood2025""]"
AlDahoul2025,AlDahoul2025,1,"[""AlDahoul2025""]"
Yen2025,Yen2025,1,"[""Yen2025""]"
Wrsdrfer2023,Wrsdrfer2023,1,"[""Wrsdrfer2023""]"
Veitch2024,Veitch2024,1,"[""Veitch2024""]"
Lancaster2023,Lancaster2023,1,"[""Lancaster2023""]"
Rebelo2025,Rebelo2025,1,"[""Rebelo2025""]"
Hine2024,Hine2024,1,"[""Hine2024""]"
Wilhelm2024,Wilhelm2024,1,"[""Wilhelm2024""]"
Yinghui2025,Yinghui2025,1,"[""Yinghui2025""]"
Ozturk2025,Ozturk2025,1,"[""Ozturk2025""]"
Humm2025,Humm2025,1,"[""Humm2025""]"
Longo2024,Longo2024,1,"[""Longo2024""]"
Karn2025,Karn2025,1,"[""Karn2025""]"
Mavundla2025,Mavundla2025,1,"[""Mavundla2025""]"
Iordachita2025,Iordachita2025,1,"[""Iordachita2025""]"
PrezEnciso2025,PrezEnciso2025,1,"[""PrezEnciso2025""]"
Szadeczky2025,Szadeczky2025,1,"[""Szadeczky2025""]"
Canatan2025,Canatan2025,1,"[""Canatan2025""]"
Jiang2025,Jiang2025,1,"[""Jiang2025""]"
Teo2024,Teo2024,1,"[""Teo2024""]"
DAmico2025,DAmico2025,1,"[""DAmico2025""]"
Selvam2025,Selvam2025,1,"[""Selvam2025""]"
Lira2026,Lira2026,1,"[""Lira2026""]"
Garza2025,Garza2025,1,"[""Garza2025""]"
Sahebi2024,Sahebi2024,1,"[""Sahebi2024""]"
Malas2024,Malas2024,1,"[""Malas2024""]"
Hofmann2025,Hofmann2025,1,"[""Hofmann2025""]"
Alqahtani2025,Alqahtani2025,1,"[""Alqahtani2025""]"
Samokhodkin2025,Samokhodkin2025,1,"[""Samokhodkin2025""]"
Sugumaran2025,Sugumaran2025,1,"[""Sugumaran2025""]"
Zoubi2025,Zoubi2025,1,"[""Zoubi2025""]"
Trzaska2025,Trzaska2025,1,"[""Trzaska2025""]"
Banihashem2025,Banihashem2025,1,"[""Banihashem2025""]"
Song2023,Song2023,1,"[""Song2023""]"
Domanic2025,Domanic2025,1,"[""Domanic2025""]"
Rosen2024,Rosen2024,1,"[""Rosen2024""]"
Robinson2025,Robinson2025,1,"[""Robinson2025""]"
Robinson2025,Bottino2024,2,"[""Robinson2025"", ""Bottino2024""]"
Robinson2025,Nichelatti2025,2,"[""Robinson2025"", ""Nichelatti2025""]"
Robinson2025,Lee2025,2,"[""Robinson2025"", ""Lee2025""]"
Robinson2025,Wang2024,2,"[""Robinson2025"", ""Wang2024""]"
Robinson2025,Moghaddam2024,2,"[""Robinson2025"", ""Moghaddam2024""]"
